doc_id,raw_court_for_region,raw_case_number_for_region,region_province,region_city,region_district,region_adcode,region_macro,region_source
8ff1a586-67ed-4c4d-a33c-ad5d0118ba64,河南省洛阳市中级人民法院,(2021)豫03民终3348号,河南,洛阳市,,410300,中部,cpca_court
8ff63cba-1c2f-4332-be0b-adfa010b08df,深圳市宝安区人民法院,(2021)粤0306刑初1409号,广东,深圳市,宝安区,440306,东部,cpca_court
8ff6aef5-a265-4101-88b7-a9c2010279b7,岫岩满族自治县人民法院,(2018)辽0323刑初354号,辽宁,鞍山市,岫岩满族自治县,210323,东北,cpca_court
8ff771cc-2515-4c68-a84c-aead009bca66,惠安县人民法院,（2021）闽0521民初6679号,福建,泉州市,惠安县,350521,东部,cpca_court
8ffe57c9-a9b6-4fda-a5b6-aa79011853a7,江苏省苏州市中级人民法院,(2019)苏05民终895号,江苏,苏州市,,320500,东部,cpca_court
90015276-c6ef-440e-9798-d05bbd73c55b,北京市第二中级人民法院,(2023)京02民终6763号,北京,,,110000,东部,cpca_court
90095ab0-bf46-4df8-98dc-ac6b009c9f44,福建省泉州市中级人民法院,(2019)闽05刑终1482号,福建,泉州市,,350500,东部,cpca_court
9011ce53-b745-4e06-b7a6-aa3400eb9e9f,沙坪坝区人民法院,(2018)渝0106民初13514号,重庆,市辖区,沙坪坝区,500106,西部,cpca_court
901343bc-1e95-4dc1-8c04-ab2f016a29c3,汕头市龙湖区人民法院,(2019)粤0507刑初949号,广东,汕头市,龙湖区,440507,东部,cpca_court
9014d25c-9f42-41af-af5e-b16c0020e7c0,闽侯县人民法院,(2022)闽0121民初5256号,福建,福州市,闽侯县,350121,东部,cpca_court
9016ae6b-e71b-4dad-84e1-b26e0007cbeb,盐池县人民法院,（2024）宁0323刑初143号,宁夏,吴忠市,盐池县,640323,西部,cpca_court
902090d2-c2ee-4525-98e3-afc000c7aa78,建德市人民法院,（2022）浙0182民初3831号,浙江,杭州市,建德市,330182,东部,cpca_court
902355fb-cf77-49b4-bd44-b10f0155bc54,原阳县人民法院,(2023)豫0725刑初431号,河南,新乡市,原阳县,410725,中部,cpca_court
9025d9d1-e09b-4a73-8396-e61b4e77010f,邵阳市双清区人民法院,(2015)双刑初字第202号,湖南,邵阳市,双清区,430502,中部,cpca_court
902ee560-97f1-4d57-93fc-aca20048ff40,黑龙江省七台河市中级人民法院,(2020)黑09刑终70号,黑龙江,七台河市,,230900,东北,cpca_court
9034007f-603b-4ed7-9a17-a83a0096ff25,大庆市红岗区人民法院,(2017)黑0605刑初167号,黑龙江,大庆市,红岗区,230605,东北,cpca_court
903ae181-5d4c-4a59-92a9-ae0f00e22074,普陀区人民法院,(2021)沪0107刑初380号,上海,市辖区,普陀区,310107,东部,cpca_court
903b02c0-6d93-4952-a3d4-a7ad0114b90a,河南省洛阳市中级人民法院,(2017)豫03民终3405号,河南,洛阳市,,410300,中部,cpca_court
90405648-be26-4234-ab08-acf0009fc5f4,烟台市莱山区人民法院,(2020)鲁0613民初1967号,山东,烟台市,莱山区,370613,东部,cpca_court
9049b57c-4b54-480d-b93b-aa1b00f8b2cf,深圳市南山区人民法院,(2015)深南法知民初字第1808号,广东,深圳市,南山区,440305,东部,cpca_court
904e00ea-1abe-4625-b211-afd400855f84,陕西省渭南市中级人民法院,(2022)陕05民终2633号,陕西,渭南市,,610500,西部,cpca_court
905131c7-cae2-426b-8907-abea009a76a8,永春县人民法院,(2020)闽0525刑初86号,福建,泉州市,永春县,350525,东部,cpca_court
9052f859-0691-4466-aba7-ab430036b738,南昌市东湖区人民法院,(2019)赣0102刑初600号,江西,南昌市,东湖区,360102,中部,cpca_court
9054dda2-c77f-4bb5-bf57-adb20174ead0,南阳市宛城区人民法院,(2021)豫1302民初3307号,河南,南阳市,宛城区,411302,中部,cpca_court
905b8daa-a127-4fc7-bd96-6106523588a5,北京市海淀区人民法院,（2024）京0108民初44201号,北京,市辖区,海淀区,110108,东部,cpca_court
9062f925-36d3-4fde-aa96-b1d300e12a18,上海市静安区人民法院,（2024）沪0106刑初368号,上海,市辖区,静安区,310106,东部,cpca_court
9069f725-1f76-4d57-9b55-a879015560da,安徽省广德县人民法院,(2017)皖1822刑初268号,安徽,宣城市,广德县,341822,中部,cpca_court
906bfda2-6149-411c-bb4b-af2b0033699e,广州知识产权法院,（2020）粤73民终5249号,广东,广州市,,440100,东部,cpca_court
906eaa97-ec74-4f31-ba86-b19d0182de4a,青岛市市北区人民法院,(2023)鲁0203民初11041号,山东,青岛市,市北区,370203,东部,cpca_court
907ab376-8523-4741-92c6-a9ab0180a5fd,蓝山县人民法院,(2018)湘1127民初87号,湖南,永州市,蓝山县,431127,中部,cpca_court
907eb279-a418-4ba4-9449-aa1f008b32cc,上海市静安区人民法院,(2018)沪0106刑初1306号,上海,市辖区,静安区,310106,东部,cpca_court
907ed25d-e259-442a-bbad-b1c400241adc,黑龙江省大庆市中级人民法院,（2023）黑06民终1160号,黑龙江,大庆市,,230600,东北,cpca_court
908497b7-93d8-4f67-9bc9-ac290035cd1b,洪雅县人民法院,（2019）川1423刑初282号,四川,眉山市,洪雅县,511423,西部,cpca_court
909633b3-bc75-4043-960b-adf201012cb3,温县人民法院,（2021）豫0825刑初353号,河南,焦作市,温县,410825,中部,cpca_court
909a95c5-0442-4d38-b7ea-aca200fd97dd,木里藏族自治县人民法院,(2019)川3422民初210号,四川,凉山彝族自治州,木里藏族自治县,513422,西部,cpca_court
909c2075-5ee0-4e37-b211-ad870184aff2,湖南省长沙市中级人民法院,(2021)湘01民终2732号,湖南,长沙市,,430100,中部,cpca_court
90a08729-24e0-45b6-8d70-b14e002309a2,福建省莆田市中级人民法院,（2023）闽03民终10号,福建,莆田市,,350300,东部,cpca_court
90a48952-a74f-4880-bac1-abd50188c092,兰州市西固区人民法院,（2020）甘0104民初69号,甘肃,兰州市,西固区,620104,西部,cpca_court
90a5844b-3fd4-411d-8263-4e470a11d5df,北京市第四中级人民法院,(2021)京04民终165号,北京,,,110000,东部,cpca_court
90aa1395-74c0-4949-a7e5-acf00035caec,丰城市人民法院,(2019)赣0981民初2584号,江西,宜春市,丰城市,360981,中部,cpca_court
90af1ad9-e3e3-4600-867a-abd10090ab96,平顶山市湛河区人民法院,（2020）豫0411刑初60号,河南,平顶山市,湛河区,410411,中部,cpca_court
90b0a3c7-2db0-46e9-92f7-a974017d21e5,山东省聊城市中级人民法院,(2017)鲁15刑终221号,山东,聊城市,,371500,东部,cpca_court
90b7605e-95cd-41d0-b87b-a84000e1beb4,衡阳市珠晖区人民法院,(2017)湘0405刑初141号,湖南,衡阳市,珠晖区,430405,中部,cpca_court
90b8ec2f-c5ce-4186-9f13-a72a0104be53,无锡市惠山区人民法院,(2016)苏0206刑初500号,江苏,无锡市,惠山区,320206,东部,cpca_court
90c47235-15c0-4514-bfde-ac2200fd1f74,茂名市电白区人民法院,(2019)粤0904刑初503号,广东,茂名市,电白区,440904,东部,cpca_court
90c86b84-8fb1-47a9-b071-acd700100d09,朝阳区人民法院,(2019)京0105刑初112号,吉林,长春市,朝阳区,220104,东北,cpca_court
90c88d18-e6c6-4725-8539-b1cd0140add8,成都市成华区人民法院,（2023）川0108民初11527号,四川,成都市,成华区,510108,西部,cpca_court
90ccaf68-bf66-4f72-84e2-af7b00f0332f,台安县人民法院,(2022)辽0321刑初211号,辽宁,鞍山市,台安县,210321,东北,cpca_court
90d19143-04c1-4c57-b51b-a90401527c95,淮北市相山区人民法院,(2018)皖0603刑初55号,安徽,淮北市,相山区,340603,中部,cpca_court
90dcf528-2a47-4fbd-92e2-a9c20033dc0b,鹰潭市月湖区人民法院,(2018)赣0602刑初124号,江西,鹰潭市,月湖区,360602,中部,cpca_court
90ddc97e-3593-498c-a919-ae9700e7d2b0,徐汇区人民法院,(2021)沪0104民初21261号,上海,市辖区,徐汇区,310104,东部,cpca_court
90e13acd-53b9-4721-b11a-ad390092ff85,盐边县人民法院,(2021)川0422刑初19号,四川,攀枝花市,盐边县,510422,西部,cpca_court
90eaf5ff-6e9f-44b2-8dea-ae2d0066c4df,邵东市人民法院,（2021）湘0521民初6250号,湖南,,,,中部,case_number_prefix
90ec9b73-da17-4445-a442-b247013a7144,成都市成华区人民法院,(2023)川0108民初28834号,四川,成都市,成华区,510108,西部,cpca_court
90f0c496-04c1-4c2e-8e17-ad2c003c1972,定远县人民法院,(2021)皖1125刑初71号,安徽,滁州市,定远县,341125,中部,cpca_court
90f4d0b1-0e8d-492e-9faa-ae6a00d795d5,麻阳苗族自治县人民法院,（2022）湘1226刑初18号,湖南,怀化市,麻阳苗族自治县,431226,中部,cpca_court
90f4e7db-b4f5-4cfd-9694-b1020066540d,双辽市人民法院,(2023)吉0382刑初203号,吉林,四平市,双辽市,220382,东北,cpca_court
90f9972e-81b4-486e-a8e2-b0080097ed3f,漳州市芗城区人民法院,(2023)闽0602民初918号,福建,漳州市,芗城区,350602,东部,cpca_court
90feb53c-f40c-4808-8fc1-ad1600b1d511,浙江省杭州市中级人民法院,(2020)浙01民终8088号,浙江,杭州市,,330100,东部,cpca_court
9104a858-db41-4ca1-a1db-a90f00a1139f,永安市人民法院,（2018）闽0481刑初70号,福建,三明市,永安市,350481,东部,cpca_court
910e2b36-713b-4db0-9b07-ab2500926a62,永安市人民法院,(2019)闽0481刑初446号,福建,三明市,永安市,350481,东部,cpca_court
911078f2-72b8-4ec8-98eb-adf10009babb,滨海新区人民法院,(2021)津0116刑初1179号,天津,市辖区,滨海新区,120116,东部,cpca_court
91112707-3a68-438e-ac63-ac950181cfec,衡东县人民法院,(2020)湘0424刑初186号,湖南,衡阳市,衡东县,430424,中部,cpca_court
911c4f5f-b857-4d56-8e9d-b13200c69cba,舟山市定海区人民法院,（2024）浙0902刑初39号,浙江,舟山市,定海区,330902,东部,cpca_court
911efa96-e2b1-479e-af90-b23501747779,四川天府新区人民法院,（2023）川0192民初9271号,四川,,,510000,西部,cpca_court
9120f205-078e-40ef-bfc9-a98a00d779c2,昆明市西山区人民法院,(2018)云0112民初250号,云南,昆明市,西山区,530112,西部,cpca_court
9122a4eb-5a32-4de4-9997-abca00b0ad85,广州市花都区人民法院,(2020)粤0114民初3417号,广东,广州市,花都区,440114,东部,cpca_court
912f0adc-189f-4152-bd22-ac5a016b5892,印江土家族苗族自治县人民法院,(2020)黔0625刑初113号,贵州,铜仁市,印江土家族苗族自治县,520625,西部,cpca_court
9131584a-d1f8-4254-92bf-b0ff01445df4,辉县市人民法院,(2023)豫0782刑初469号,河南,新乡市,辉县市,410782,中部,cpca_court
91315c28-625c-4704-ab71-aaa400b109c8,济南市槐荫区人民法院,(2019)鲁0104民初1208号,山东,济南市,槐荫区,370104,东部,cpca_court
913b11de-2936-41b2-b13d-b109018649c3,石家庄市裕华区人民法院,（2023）冀0108民初3463号,河北,石家庄市,裕华区,130108,东部,cpca_court
913ce062-d500-4480-896a-b10800c78420,上海市普陀区人民法院,(2021)沪0107刑初874号,上海,市辖区,普陀区,310107,东部,cpca_court
914477f5-65dc-4057-a759-b1310025ad47,洞口县人民法院,（2023）湘0525刑初444号,湖南,邵阳市,洞口县,430525,中部,cpca_court
9144984a-b5b4-4ec9-9634-add100cb2d0b,深圳市南山区人民法院,(2020)粤0305民初20834号,广东,深圳市,南山区,440305,东部,cpca_court
91451b70-0e20-4187-82da-ac6100a50324,西安市新城区人民法院,（2020）陕0102刑初245号,陕西,西安市,新城区,610102,西部,cpca_court
915120a5-7ee1-4552-87ca-ab8e01856c3e,益阳市资阳区人民法院,(2019)湘0902民初2521号,湖南,益阳市,资阳区,430902,中部,cpca_court
915520a4-dee7-4032-a827-b0c400a9b716,上海市闵行区人民法院,（2023）沪0112刑初1082号,上海,市辖区,闵行区,310112,东部,cpca_court
915e7ad3-530d-4e49-9d5d-ab0c00a4edc7,徐州市云龙区人民法院,(2018)苏0303刑初348号,江苏,徐州市,云龙区,320303,东部,cpca_court
9169cdf9-d08c-49a1-a532-d01ba64c0fd1,北京市第一中级人民法院,(2023)京01民终3332号,北京,,,110000,东部,cpca_court
916ae7ca-5569-45c7-99ce-aa5e0180a74e,湘潭县人民法院,(2019)湘0321民初70号,湖南,湘潭市,湘潭县,430321,中部,cpca_court
9179fd58-0943-4c4d-87f7-ace7003b1ed8,合肥市包河区人民法院,(2020)皖0111民初11554号,安徽,合肥市,包河区,340111,中部,cpca_court
9183474b-2b11-4cd9-86cb-aa3b00c1cd5a,江苏省淮安市中级人民法院,(2018)苏08民终4104号,江苏,淮安市,,320800,东部,cpca_court
9189465e-dd3e-4bb6-b91b-aa0000a92383,襄阳市襄城区人民法院,（2018）鄂0602民初1610号,湖北,襄阳市,襄城区,420602,中部,cpca_court
9197b85e-ccd6-475c-b582-47d5fc5262a6,北京互联网法院,(2020)京0491民初5335号,北京,,,110000,东部,cpca_court
9199114e-b3ad-4ce7-9b75-aee20073dd4b,祁阳市人民法院,(2022)湘1121刑初127号,湖南,,,,中部,case_number_prefix
91991b0a-abf7-41b9-bed4-a9110154e72f,黄山市屯溪区人民法院,(2017)皖1002刑初184号,安徽,黄山市,屯溪区,341002,中部,cpca_court
919a817b-18f3-49e6-a1c6-ae0d014b7e0a,白银市白银区人民法院,(2021)甘0402刑初64号,甘肃,白银市,白银区,620402,西部,cpca_court
91a22055-1f69-4c50-8b45-b21c0063528c,长春市二道区人民法院,（2024）吉0105刑初25号,吉林,长春市,二道区,220105,东北,cpca_court
91a62fc8-6135-48fb-bced-acc50098ef5f,永春县人民法院,（2019）闽0525刑初102号,福建,泉州市,永春县,350525,东部,cpca_court
91ad3618-74b8-499f-810b-a944009b849e,福建省龙岩市中级人民法院,(2018)闽08刑终223号,福建,龙岩市,,350800,东部,cpca_court
91bace0d-62e7-41a8-adf9-af6500148dfa,沈阳市苏家屯区人民法院,（2022）辽0111民初4652号,辽宁,沈阳市,苏家屯区,210111,东北,cpca_court
91c1ea12-12a9-479c-a562-b1e1008ecfc6,广东省高级人民法院,(2023)粤刑终827号,广东,,,440000,东部,cpca_court
91c30b76-da0d-45a2-9b84-ac8d009df677,濉溪县人民法院,（2020）皖0621刑初338号,安徽,淮北市,濉溪县,340621,中部,cpca_court
91cdb913-ee9b-4091-a074-af9e017e660a,高唐县人民法院,(2022)鲁1526刑初142号,山东,聊城市,高唐县,371526,东部,cpca_court
91cf770d-5b25-416d-afa8-adaf012f85e5,聊城市东昌府区人民法院,(2021)鲁1502刑初394号,山东,聊城市,东昌府区,371502,东部,cpca_court
91d15051-53c2-4a45-a47d-ae9f009ccda0,福建省厦门市中级人民法院,(2022)闽02民终482号,福建,厦门市,,350200,东部,cpca_court
91d42667-a15f-4e0c-a071-b076014a9eda,大同市云冈区人民法院,(2022)晋0214民初1125号,山西,大同市,,140200,中部,cpca_court
91d82f75-d07b-4432-8708-aa3f0022b326,大庆市红岗区人民法院,(2019)黑0605刑初14号,黑龙江,大庆市,红岗区,230605,东北,cpca_court
91e8c7da-6ef2-4b59-a1b4-b22700094088,天津市南开区人民法院,(2024)津0104刑初41号,天津,市辖区,南开区,120104,东部,cpca_court
91eccc17-d9c8-4b11-bacc-accb009e4ba2,乐陵市人民法院,(2020)鲁1481刑初185号,山东,德州市,乐陵市,371481,东部,cpca_court
91f1d1da-659f-45f1-8993-ab2100f97a11,南阳市卧龙区人民法院,(2019)豫1303民初7989号,河南,南阳市,卧龙区,411303,中部,cpca_court
91f96ff7-4ad5-4d65-8604-a9dd00a23dfe,深圳市龙华区人民法院,(2018)粤0309刑初1037号,广东,深圳市,,440300,东部,cpca_court
92066fa1-4f08-4331-bfe3-b1e2015ab868,新疆生产建设兵团第一师中级人民法院,（2024）兵01民终247号,新疆,,,650000,西部,cpca_court
9207c52d-07d2-4679-b0b3-a8d400a927cc,珠海市香洲区人民法院,(2017)粤0402刑初518号,广东,珠海市,香洲区,440402,东部,cpca_court
920875d8-98e5-42d3-b8a8-b1930182d64a,云南省德宏傣族景颇族自治州中级人民法院,（2022）云31民终651号,云南,德宏傣族景颇族自治州,,533100,西部,cpca_court
9212be65-3800-439f-8384-ae990175c3f3,永城市人民法院,（2021）豫1481刑初810号,河南,商丘市,永城市,411481,中部,cpca_court
921e7c56-3dda-4229-a10f-b053001e5c51,安乡县人民法院,（2023）湘0721刑初148号,湖南,常德市,安乡县,430721,中部,cpca_court
9220ffbb-c4b3-425a-b3a0-a8e300a31b43,温州市龙湾区人民法院,(2015)温龙刑初字第1135号,浙江,温州市,龙湾区,330303,东部,cpca_court
92217ad8-7cc7-4317-aaa3-a9fd0022e7ba,肇州县人民法院,(2018)黑0621刑初208号,黑龙江,大庆市,肇州县,230621,东北,cpca_court
92259e56-a200-417a-b294-b05b003bb043,北海市铁山港区人民法院,(2023)桂0512刑初14号,广西,北海市,铁山港区,450512,西部,cpca_court
9228db7d-6127-4d52-b6af-4ae9427e62f0,广州市天河区人民法院,(2015)穗天法知民初字第934号,广东,广州市,天河区,440106,东部,cpca_court
92351a6b-7ef1-4c92-a896-aaa400b10c0d,济南市槐荫区人民法院,(2019)鲁0104民初810号,山东,济南市,槐荫区,370104,东部,cpca_court
923a8f8d-8ff7-46bc-8a70-aa9b009b626a,西宁市城东区人民法院,(2018)青0102刑初448号,青海,西宁市,城东区,630102,西部,cpca_court
923b48cf-f179-49e6-8cc6-ac77017f83f6,永州市冷水滩区人民法院,（2020）湘1103刑初328号,湖南,永州市,冷水滩区,431103,中部,cpca_court
925b9ca9-5ab9-4b42-962a-aa5e0104ff6f,中方县人民法院,(2018)湘1221刑初97号,湖南,怀化市,中方县,431221,中部,cpca_court
926a2423-edff-4bd8-a5f7-b16900f1d4d6,新疆生产建设兵团第八师中级人民法院,(2024)兵08民终317号,新疆,,,650000,西部,cpca_court
926c24ca-d7bc-4868-8180-ad1800aef2ec,杭州市上城区人民法院,(2020)浙0102刑初243号,浙江,杭州市,上城区,330102,东部,cpca_court
926caa66-aedf-4a3c-b642-b12b001543d8,襄阳市樊城区人民法院,（2023）鄂0606刑初205号,湖北,襄阳市,樊城区,420606,中部,cpca_court
92736bd4-4f1c-49fc-a58f-a91f0120d031,肇庆市端州区人民法院,(2018)粤1202民初1709号,广东,肇庆市,端州区,441202,东部,cpca_court
9288bce8-a116-4a7e-bdd4-ae0c00a677a3,深圳市罗湖区人民法院,(2021)粤0303刑初411号,广东,深圳市,罗湖区,440303,东部,cpca_court
92959103-3a2c-4d0d-934a-af5500c62bce,杭州市临安区人民法院,（2022）浙0112民初4563号,浙江,杭州市,临安市,330185,东部,cpca_court
92979499-ef47-492b-9c4f-aae100a3c3b2,施甸县人民法院,(2019)云0521刑初67号,云南,保山市,施甸县,530521,西部,cpca_court
9297c4b8-bfa5-4106-bcfe-b0f30180022f,潍坊高新技术产业开发区人民法院,（2023）鲁0791民初4166号,山东,潍坊市,,370700,东部,cpca_court
9297d9a2-78bf-4044-a1cc-ae000118c5a3,金华市婺城区人民法院,(2021)浙0702刑初785号,浙江,金华市,婺城区,330702,东部,cpca_court
929a6984-3fb9-4f9f-8244-b110011343e2,江苏省江阴市人民法院,（2024）苏0281刑初30号,江苏,无锡市,江阴市,320281,东部,cpca_court
929acfd3-83cc-4394-9aff-b23c00f6c8ed,武汉市黄陂区人民法院,（2024）鄂0116民初554号,湖北,武汉市,黄陂区,420116,中部,cpca_court
929d1048-c9b2-4568-a62a-a89700a229dc,广州市越秀区人民法院,(2017)粤0104民初18965号,广东,广州市,越秀区,440104,东部,cpca_court
929e5c5f-8bc0-4cd1-99f3-ae15002aa397,岳阳县人民法院,（2021）湘0621刑初333号,湖南,岳阳市,岳阳县,430621,中部,cpca_court
92a414f0-8ea3-4589-ac3b-b22d0014f57d,武汉市武昌区人民法院,(2024)鄂0106民初11876号,湖北,武汉市,武昌区,420106,中部,cpca_court
92a432ad-b819-4f49-a53c-b16c0033a4da,象州县人民法院,(2024)桂1322刑初56号,广西,来宾市,象州县,451322,西部,cpca_court
92a5c35a-d156-4074-b51d-ac0901011712,河南省新乡市中级人民法院,(2020)豫07民终3689号,河南,新乡市,,410700,中部,cpca_court
92a6d191-71be-4b93-a4cf-b1f70012ce6a,怀远县人民法院,（2023）皖0321民初3691号,安徽,蚌埠市,怀远县,340321,中部,cpca_court
92a6d9d7-3476-4d26-85e0-aaa400b10ad8,济南市槐荫区人民法院,（2019）鲁0104民初878号,山东,济南市,槐荫区,370104,东部,cpca_court
92abca9b-1b76-457e-a189-b19201829a97,禄丰市人民法院,(2024)云2302刑初46号,云南,,,,西部,case_number_prefix
92b81712-2c75-4327-bf24-abc0009f1177,浙江省杭州市中级人民法院,(2019)浙01民终8349号,浙江,杭州市,,330100,东部,cpca_court
92ba4087-2032-4fad-84da-96e58b696ccd,北京市第一中级人民法院,(2024)京01民终2505号,北京,,,110000,东部,cpca_court
92ba800d-2049-4daf-b1a8-b1df0180f5dc,陆良县人民法院,(2023)云0322民初3602号,云南,曲靖市,陆良县,530322,西部,cpca_court
92baae9a-2933-48e5-b6f2-b210014337b6,四川省成都市中级人民法院,（2023）川01民终31860号,四川,成都市,,510100,西部,cpca_court
92c1d219-382b-449c-893d-ad39010d8f6d,南京市江宁区人民法院,（2019）苏0115民初17459号,江苏,南京市,江宁区,320115,东部,cpca_court
92c25b94-f044-4b09-84b3-ae5300a80d97,上海市第一中级人民法院,(2022)沪01民终1227号,上海,,,310000,东部,cpca_court
92c58bff-ec2d-4dec-955f-b24b002f9e06,道县人民法院,（2024）湘1124刑初316号,湖南,永州市,道县,431124,中部,cpca_court
92c6ff8b-12f0-4596-bf42-ae0b00e200e2,长沙市雨花区人民法院,（2021）湘0111刑初1197号,湖南,长沙市,雨花区,430111,中部,cpca_court
92cb2d82-90a8-4b1a-889b-ac850113c804,重庆市第一中级人民法院,(2020)渝01民终5671号,重庆,,,500000,西部,cpca_court
92cbd2fc-e526-4972-911b-b257015369d4,平江县人民法院,（2024）湘0626刑初459号,湖南,岳阳市,平江县,430626,中部,cpca_court
92cc69eb-b384-41a5-89d7-ad88011c259c,广东省广州市中级人民法院,(2021)粤01民终3985号,广东,广州市,,440100,东部,cpca_court
92ce86a0-44b0-41b7-ae34-ac5a00199df8,河北省衡水市中级人民法院,(2020)冀11民终718号,河北,衡水市,,131100,东部,cpca_court
92d43956-f870-44f8-89e7-ae150145dd23,南安市人民法院,(2021)闽0583刑初6号,福建,泉州市,南安市,350583,东部,cpca_court
92d7b858-0ea1-43dc-bad8-2d0f81b7b805,衢州市衢江区人民法院,(2014)衢刑初字第251号,浙江,衢州市,衢江区,330803,东部,cpca_court
92d953bd-cfb1-4e7f-b17e-b1250179d13f,杭州市上城区人民法院,（2023）浙0102刑初647号,浙江,杭州市,上城区,330102,东部,cpca_court
92dfed51-0b6b-47c0-87ab-b123001b2720,福建省屏南县人民法院,(2023)闽0923刑初217号,福建,宁德市,屏南县,350923,东部,cpca_court
92eed9b4-6ca3-499a-bd0a-abe801074e94,阳泉市郊区人民法院,(晋031)1刑初23号,山西,阳泉市,郊区,140311,中部,cpca_court
92f633a3-240b-4efa-9274-b108001e12ee,新野县人民法院,(2023)豫1329刑初381号,河南,南阳市,新野县,411329,中部,cpca_court
92fe1ce5-25f4-4da9-b37d-ab8c00355679,北海市银海区人民法院,(2019)桂0503刑初276号,广西,北海市,银海区,450503,西部,cpca_court
93023e98-9e10-42f0-a191-a7c20010bcb8,平谷区人民法院,(2017)京0117民初339号,北京,市辖区,平谷区,110117,东部,cpca_court
9306ad9d-a597-4ef6-9ec7-a9740152b54c,安庆市宜秀区人民法院,(2018)皖0811刑初63号,安徽,安庆市,宜秀区,340811,中部,cpca_court
930e6f6e-5ff2-4ecc-9744-ab120025739f,辽河人民法院,(2019)辽7401刑初56号,辽宁,,,,东北,case_number_prefix
93115439-84fc-46fb-a603-adfe00bb89c0,山东省德州市中级人民法院,（2021）鲁14刑终216号,山东,德州市,,371400,东部,cpca_court
931cac3a-8be3-405d-be19-ad200119f207,金山区人民法院,(2021)沪0116刑初439号,上海,市辖区,金山区,310116,东部,cpca_court
931ccb44-a889-4629-b7f6-b25e00c0889d,子长县人民法院,（2024）陕0623刑初82号,陕西,延安市,子长县,610623,西部,cpca_court
931fb2c6-26a7-4d32-b9f0-ad1b001dfe67,河北省邯郸市中级人民法院,（2021）冀04民终3198号,河北,邯郸市,,130400,东部,cpca_court
9322e1ec-baef-4a8a-b253-aa63017fccbe,长沙市天心区人民法院,(2019)湘0103民初1671号,湖南,长沙市,天心区,430103,中部,cpca_court
93231e97-b1b1-43f6-85a3-acd801851c8c,太原市万柏林区人民法院,(2020)晋0109刑初631号,山西,太原市,万柏林区,140109,中部,cpca_court
932650c9-ef11-4a84-9662-ad7300d7c90e,耒阳市人民法院,(2021)湘0481刑初218号,湖南,衡阳市,耒阳市,430481,中部,cpca_court
932ed9f0-072f-408a-9c98-f3cc0092f037,佛山市南海区人民法院,(2015)佛南法刑初字第281号,广东,佛山市,南海区,440605,东部,cpca_court
93320ab8-01c8-4216-81ff-8979fae0930b,浙江省台州市中级人民法院,(2015)浙台刑二初字第6号,浙江,台州市,,331000,东部,cpca_court
933374dd-8ad5-4b49-8b95-a9bd00a5fd5f,开原市人民法院,(2018)辽1282刑初183号,辽宁,铁岭市,开原市,211282,东北,cpca_court
93350ecb-26be-44ae-9b06-b1eb00e59fc7,上海市静安区人民法院,(2021)沪0106刑初612号,上海,市辖区,静安区,310106,东部,cpca_court
933621ff-0eef-4572-80c8-b11c00a93052,上海市虹口区人民法院,（2023）沪0109刑初390号,上海,市辖区,虹口区,310109,东部,cpca_court
933696d6-6a08-4597-95aa-ab74002d1067,邯郸市永年区人民法院,(2019)冀0408刑初301号,河北,邯郸市,,130400,东部,cpca_court
933c8bd3-6d7f-4390-9a73-b18e01882d30,兰州市红古区人民法院,(2023)甘0111刑初118号,甘肃,兰州市,红古区,620111,西部,cpca_court
933d2ae2-11b4-4b2a-abbc-ada70134ecd5,山西省太原市中级人民法院,(2021)晋01民终4131号,山西,太原市,,140100,中部,cpca_court
933d4f3c-05ec-4d4c-886b-ae0500c6ce87,天台县人民法院,（2021）浙1023刑初344号,浙江,台州市,天台县,331023,东部,cpca_court
9342c768-ae68-41bb-992c-a92a00acf3e9,延安市安塞区人民法院,(2018)陕0603民初759号,陕西,延安市,安塞区,610603,西部,cpca_court
934d8720-806a-4735-a999-aec4014a3345,青海省西宁市中级人民法院,(2022)青01民终1133号,青海,西宁市,,630100,西部,cpca_court
9354a440-cae7-4f0b-bb72-adef009e6a96,长沙市雨花区人民法院,(2021)湘0111刑初1201号,湖南,长沙市,雨花区,430111,中部,cpca_court
935828d4-5fb9-44dd-978b-aaa400b10a13,济南市槐荫区人民法院,(2019)鲁0104民初701号,山东,济南市,槐荫区,370104,东部,cpca_court
93641d83-565b-4c5d-9b28-ad8700b21737,崇明区人民法院,（2021）沪0151民初3897号,上海,市辖区,崇明区,310151,东部,cpca_court
936b503c-e37e-4c71-8bc4-b21800e3d240,上海市长宁区人民法院,（2024）沪0105刑初482号,上海,市辖区,长宁区,310105,东部,cpca_court
936e5b9d-cadd-407d-a7ab-b22200b71906,惠州市惠阳区人民法院,（2024）粤1303民初4664号,广东,惠州市,惠阳区,441303,东部,cpca_court
9376cc57-7a85-4511-b634-a79f00aeb886,云浮市云城区人民法院,(2016)粤5302刑初345号,广东,云浮市,云城区,445302,东部,cpca_court
937d102c-1740-446e-b978-add70117b6e0,广州市海珠区人民法院,(2020)粤0105民初32290号,广东,广州市,海珠区,440105,东部,cpca_court
937ed446-0a85-4c57-8128-b15c0020500d,福建省莆田市城厢区人民法院,(2020)闽0302刑初752号,福建,莆田市,城厢区,350302,东部,cpca_court
937fae87-5b6c-489f-8651-b0e80013879c,山阳县人民法院,（2023）陕1024刑初112号,陕西,商洛市,山阳县,611024,西部,cpca_court
