doc_id,year,post2017,post2021,case_domain,contract_validity,contract_invalid,contract_invalid_strict,amount_master_cny,llm_top_case_amount_cny,regex_text_amount_max_cny,amount_master_source,amount_regex_fallback_flag,amount_llm_regex_conflict_flag,log_amount_master,high_amount,log_llm_case_amount,log_regex_text_max,amount_quartile,region_province,region_city,region_macro,region_source,region_big4,court_level_group,cause_group,activity_group,index_case_cause,index_case_number,case_number,doc_type,case_type_primary,activity_type,transaction_type,year_group,q4_amount
73f481c7-5627-4fc9-a550-ac8b00a29ffd,2020.0,1.0,0.0,民商事,有效,0.0,0.0,202500.0,,202500.0,regex_text_amount_max,1,0,12.218500103788145,1.0,,12.218500103788145,Q3,江苏,镇江市,东部,cpca_court,0,基层法院,其他,虚拟货币借贷,网络侵害虚拟财产纠纷,（2020）苏1183民初3825号,(2020)苏1183民初3825号,,,虚拟货币借贷,借贷,2020,0
74037dcf-8a38-4443-9010-aaa400b10970,2019.0,1.0,0.0,民商事,无效,1.0,1.0,14000.0,14000.0,14000.0,llm_top_case_amount,0,0,9.546884034617923,0.0,9.546884034617923,9.546884034617923,Q1最低,山东,济南市,东部,cpca_court,0,基层法院,合同纠纷,发币/ICO,合同纠纷,（2019）鲁0104民初1188号,(2019)鲁0104民初1188号,,,发币/ICO,ICO/发币,2019,0
740bbea5-1af9-4e9b-b845-ae4501809b8e,2021.0,1.0,1.0,民商事,未成立,1.0,1.0,100000.0,100000.0,100000.0,llm_top_case_amount,0,0,11.51293546492023,0.0,11.51293546492023,11.51293546492023,Q2,山东,青岛市,东部,cpca_court,0,基层法院,民间借贷纠纷,委托理财/代投,民间借贷纠纷,（2021）鲁0211民初15940号,(2021)鲁0211民初15940号,,,委托理财/代投,投资/理财,2021,0
740f112a-f966-4743-a082-aad8002bf944,2019.0,1.0,0.0,民商事,有效,0.0,0.0,40000.0,40000.0,44000.0,llm_top_case_amount,0,0,10.59665973278358,0.0,10.59665973278358,10.691967639914864,Q1最低,北京,市辖区,东部,cpca_court,1,基层法院,民间借贷纠纷,虚拟货币投资,民间借贷纠纷,（2019）京0106民初370号,(2019)京0106民初370号,,,虚拟货币投资,投资/理财,2019,0
741ef4c5-b60d-4d7d-9b9c-b0e800250718,2023.0,1.0,1.0,民商事,部分无效,1.0,1.0,532000.0,532000.0,532000.0,llm_top_case_amount,0,0,13.184400648021263,1.0,13.184400648021263,13.184400648021263,Q3,广东,中山市,东部,cpca_court,1,基层法院,民间借贷纠纷,委托理财/代投,民间借贷纠纷,（2023）粤2072民初8352号,(2023)粤2072民初8352号,,,委托理财/代投,投资/理财,2023,0
7431697d-645a-43a5-9b89-a93a01244b18,2018.0,1.0,0.0,民商事,无效,1.0,1.0,1800000.0,1800000.0,1800000.0,llm_top_case_amount,0,0,14.403297778421797,1.0,14.403297778421797,14.403297778421797,Q4最高,浙江,金华市,东部,cpca_court,1,基层法院,民间委托理财合同纠纷,委托理财/代投,民间委托理财合同纠纷,（2018）浙0782民初1664号,(2018)浙0782民初1664号,,,委托理财/代投,投资/理财,2018,1
74332266-f8f9-4f62-b231-b26600d54c9f,2024.0,1.0,1.0,民商事,无效,1.0,1.0,482922.0,482922.0,499750.0,llm_top_case_amount,0,0,13.087612499636087,1.0,13.087612499636087,13.121865253361143,Q3,上海,市辖区,东部,cpca_court,1,基层法院,民间委托理财合同纠纷,委托理财/代投,民间委托理财合同纠纷,（2024）沪0115民初27181号,(2024)沪0115民初27181号,,,委托理财/代投,投资/理财,2024,0
7441cf96-209f-4856-94ca-ac0101819fc6,2020.0,1.0,0.0,民商事,未成立,1.0,1.0,149996.0,149996.0,149996.0,llm_top_case_amount,0,0,11.91837057287839,0.0,11.91837057287839,11.91837057287839,Q2,山东,日照市,东部,cpca_court,0,基层法院,民间借贷纠纷,发币/ICO,民间借贷纠纷,（2020）鲁1102民初380号,（2020）鲁1102民初380号,,,发币/ICO,ICO/发币,2020,0
744dc893-99b4-41d8-94a5-aec9010d936f,2022.0,1.0,1.0,民商事,有效,0.0,0.0,155565.0,155565.0,155565.0,llm_top_case_amount,0,0,11.95482535785243,1.0,11.95482535785243,11.95482535785243,Q3,河南,新乡市,中部,cpca_court,0,基层法院,民间借贷纠纷,未分类,民间借贷纠纷,（2022）豫0726民初334号,(2022)豫0726民初334号,,,,借贷,2022,0
74542eb6-6fd2-4267-9357-24dd00c6effd,2016.0,0.0,0.0,民商事,有效,0.0,0.0,137771.29,137771.29,137771.29,llm_top_case_amount,0,0,11.833357528806578,0.0,11.833357528806578,11.833357528806578,Q2,广东,深圳市,东部,cpca_court,1,基层法院,合同纠纷,未分类,合同纠纷,（2015）深南法民重字第37号,(2015)深南法民重字第37号,,,,其他民商事,2016,0
745c2670-bb65-4a07-9112-ac8600ff82cb,2020.0,1.0,0.0,民商事,有效,0.0,0.0,228000.0,228000.0,510000.0,llm_top_case_amount,0,0,12.337105293891872,1.0,12.337105293891872,13.1421679654829,Q3,河南,商丘市,中部,cpca_court,0,中级法院,委托合同纠纷,未分类,委托合同纠纷,（2020）豫14民终4916号,（2020）豫14民终4916号,,,,其他民商事,2020,0
747c8193-5795-4333-a648-b1db018aac46,2024.0,1.0,1.0,民商事,有效,0.0,0.0,70000.0,70000.0,90000.0,llm_top_case_amount,0,0,11.156264806643742,0.0,11.156264806643742,11.407576060361786,Q2,云南,曲靖市,西部,cpca_court,0,基层法院,民间借贷纠纷,未分类,民间借贷纠纷,（2024）云0322民初2196号,（2024）云0322民初2196号,,,,借贷,2024,0
747d031b-bfd1-4004-992d-05ad79cf42b7,2022.0,1.0,1.0,民商事,有效,0.0,0.0,4000000.0,4000000.0,10000000.0,llm_top_case_amount,0,0,15.201805169084134,1.0,15.201805169084134,16.118095750958314,Q4最高,北京,,东部,cpca_court,1,中级法院,合同纠纷,挖矿,合同纠纷,（2022）京01民终871号,(2022)京01民终871号,,,挖矿,挖矿,2022,1
7499c408-319f-46a6-8e08-ad580035792b,2020.0,1.0,0.0,民商事,有效,0.0,0.0,501000.0,501000.0,668000.0,llm_top_case_amount,0,0,13.124363376072994,1.0,13.124363376072994,13.41204494952365,Q3,黑龙江,七台河市,东北,cpca_court,0,基层法院,买卖合同纠纷,交易所炒币,买卖合同纠纷,（2020）黑0921民初682号,(2020)黑0921民初682号,,,交易所炒币,投资/理财,2020,0
74a96e01-47be-4f30-8a74-b0110182923d,2022.0,1.0,1.0,民商事,无效,1.0,1.0,319500.82,319500.82,5380929.82,llm_top_case_amount,0,0,12.674518249184128,1.0,12.674518249184128,15.49837193204251,Q3,山东,聊城市,东部,cpca_court,0,中级法院,民间借贷纠纷,未分类,民间借贷纠纷,（2022）鲁15民终4617号,(2022)鲁15民终4617号,,,,借贷,2022,0
74b40828-f6a8-49b4-88c1-b196003bbc48,2024.0,1.0,1.0,民商事,未成立,1.0,1.0,146790.0,146790.0,170850.0,llm_top_case_amount,0,0,11.896765085381238,0.0,11.896765085381238,12.048547110613812,Q2,内蒙古,鄂尔多斯市,西部,cpca_court,0,基层法院,民间借贷纠纷,委托理财/代投,民间借贷纠纷,（2024）内0624民初210号,（2024）内0624民初210号,,,委托理财/代投,投资/理财,2024,0
74b4d25e-7396-458f-be02-abe3003649f8,2020.0,1.0,0.0,民商事,无效,1.0,1.0,26913.47,26913.47,28704.99,llm_top_case_amount,0,0,10.200419339179405,0.0,10.200419339179405,10.264861090772037,Q1最低,广西,钦州市,西部,cpca_court,0,基层法院,不当得利纠纷,其他,不当得利纠纷,（2020）桂0721民初564号,(2020)桂0721民初564号,,,场外OTC/私下转账,交易/买卖,2020,0
74ba707a-a1e6-4935-a93f-ae0b00b77e41,2021.0,1.0,1.0,民商事,无效,1.0,1.0,1435000.0,1435000.0,1652530.0,llm_top_case_amount,0,0,14.176676104039728,1.0,14.176676104039728,14.317818609987391,Q4最高,湖北,荆州市,中部,cpca_court,0,基层法院,合同纠纷,委托理财/代投,合同纠纷,（2021）鄂1003民初5号,(2021)鄂1003民初5号,,,委托理财/代投,投资/理财,2021,1
74d7d5f0-ed56-45ad-b2e9-b1de0027f110,2024.0,1.0,1.0,民商事,无效,1.0,1.0,350000.0,350000.0,375000.0,llm_top_case_amount,0,0,12.765691290604371,1.0,12.765691290604371,12.83468397161566,Q3,湖南,长沙市,中部,cpca_court,0,中级法院,合同纠纷,挖矿,合同纠纷,（2024）湘01民终2263号,（2024）湘01民终2263号,,,挖矿,挖矿,2024,0
74d852ef-d274-4c4c-9056-aeba00b07a07,2022.0,1.0,1.0,民商事,有效,0.0,0.0,319292.72,319292.72,319292.72,llm_top_case_amount,0,0,12.673866710485653,1.0,12.673866710485653,12.673866710485653,Q3,广东,广州市,东部,cpca_court,1,基层法院,其他,未分类,服务合同纠纷,（2021）粤0105民初18127号,(2021)粤0105民初18127号,,,,技术服务,2022,0
74d993a5-affb-44a9-87cb-ac64003880ee,2020.0,1.0,0.0,民商事,有效,0.0,0.0,550000.0,550000.0,870000.0,llm_top_case_amount,0,0,13.21767537538882,1.0,13.21767537538882,13.676249640055394,Q3,江西,赣州市,中部,cpca_court,0,基层法院,其他,虚拟货币借贷,借款合同纠纷,（2020）赣0722民初2367号,(2020)赣0722民初2367号,,,虚拟货币借贷,借贷,2020,0
74da6318-131c-43c8-806a-a8c60129cdf5,2018.0,1.0,0.0,民商事,有效,0.0,0.0,144000.0,144000.0,30000000.0,llm_top_case_amount,0,0,11.87757552297847,0.0,11.87757552297847,17.216707972959764,Q2,湖北,武汉市,中部,cpca_court,0,基层法院,合同纠纷,虚拟货币借贷,合同纠纷,（2016）鄂0192民初1335号,(2016)鄂0192民初1335号,,,虚拟货币借贷,借贷,2018,0
750eba5c-4532-4989-8c5c-a8d600f9053c,2017.0,1.0,0.0,民商事,有效,0.0,0.0,18932.0,18932.0,30000000.0,llm_top_case_amount,0,0,9.84866171025235,0.0,9.84866171025235,17.216707972959764,Q1最低,福建,厦门市,东部,cpca_court,0,基层法院,其他,虚拟货币借贷,网络域名合同纠纷,（2015）湖民初字第4796号之六,(2015)湖民初字第4796号之六,,,虚拟货币借贷,借贷,2017,0
751031da-198d-4a4a-845e-b23c00e2c125,2024.0,1.0,1.0,民商事,无效,1.0,1.0,489842.0,489842.0,1489842.0,llm_top_case_amount,0,0,13.101840210581882,1.0,13.101840210581882,14.214181303242407,Q3,上海,市辖区,东部,cpca_court,1,基层法院,买卖合同纠纷,挖矿,买卖合同纠纷,（2024）沪0118民初7558号,(2024)沪0118民初7558号,,,挖矿,交易/买卖,2024,0
7511717a-56b4-43b0-a4cd-add000b3400f,2021.0,1.0,1.0,民商事,有效,0.0,0.0,181000.0,181000.0,200000.0,llm_top_case_amount,0,0,12.10625783509458,1.0,12.10625783509458,12.206077645517674,Q3,黑龙江,黑河市,东北,cpca_court,0,基层法院,其他,虚拟货币借贷,执行异议之诉,（2021）黑1123民初1306号,(2021)黑1123民初1306号,,,虚拟货币借贷,借贷,2021,0
752019bc-abf8-48e4-902d-adfb00db7ccb,2021.0,1.0,1.0,民商事,未成立,1.0,1.0,65000.0,65000.0,65000.0,llm_top_case_amount,0,0,11.082157933374816,0.0,11.082157933374816,11.082157933374816,Q2,陕西,西安市,西部,cpca_court,0,中级法院,不当得利纠纷,发币/ICO,不当得利纠纷,（2021）陕01民终5388号,（2021）陕01民终5388号,,,发币/ICO,ICO/发币,2021,0
75300af9-9002-4424-bcf2-ac150097b9b5,2019.0,1.0,0.0,民商事,有效,0.0,0.0,50000.0,50000.0,42022973.0,llm_top_case_amount,0,0,10.819798284210286,0.0,10.819798284210286,17.553727026697675,Q2,福建,福州市,东部,cpca_court,0,基层法院,合同纠纷,未分类,合同纠纷,（2019）闽0103民初701号,(2019)闽0103民初701号,,,,其他民商事,2019,0
7538903d-0cb7-4fe0-a3d5-afd500a37c95,2022.0,1.0,1.0,民商事,有效,0.0,0.0,1800000.0,1800000.0,1800000.0,llm_top_case_amount,0,0,14.403297778421797,1.0,14.403297778421797,14.403297778421797,Q4最高,江苏,常州市,东部,cpca_court,0,基层法院,民间借贷纠纷,委托理财/代投,民间借贷纠纷,（2021）苏0481民初8657号,(2021)苏0481民初8657号,,,委托理财/代投,投资/理财,2022,1
753fe40d-8b18-4e22-848a-ace600996617,2020.0,1.0,0.0,民商事,有效,0.0,0.0,980000.0,980000.0,980000.0,llm_top_case_amount,0,0,13.795308871054395,1.0,13.795308871054395,13.795308871054395,Q4最高,福建,厦门市,东部,cpca_court,0,基层法院,合同纠纷,委托理财/代投,合同纠纷,（2020）闽0211民初5082号,(2020)闽0211民初5082号,,,委托理财/代投,投资/理财,2020,1
75456b54-110c-460a-9225-f54472e699a4,2023.0,1.0,1.0,民商事,有效,0.0,0.0,2197.99,2197.99,6593.97,llm_top_case_amount,0,0,7.69575344302282,0.0,7.69575344302282,8.794062516240386,Q1最低,北京,,东部,cpca_court,1,基层法院,其他,未分类,信息网络买卖合同纠纷,（2021）京0491民初32002号,(2021)京0491民初32002号,,,,交易/买卖,2023,0
7549375a-392a-44bc-b11d-ac810038d1a2,2020.0,1.0,0.0,民商事,无效,1.0,1.0,110800.0,110800.0,110800.0,llm_top_case_amount,0,0,11.61549107852535,0.0,11.61549107852535,11.61549107852535,Q2,江西,赣州市,中部,cpca_court,0,基层法院,民间借贷纠纷,发币/ICO,民间借贷纠纷,（2020）赣0730民初2494号,(2020)赣0730民初2494号,,,发币/ICO,ICO/发币,2020,0
7551b598-f109-41af-8baf-b21f01252e73,2023.0,1.0,1.0,民商事,未成立,1.0,1.0,50000.0,50000.0,150000.0,llm_top_case_amount,0,0,10.819798284210286,0.0,10.819798284210286,11.918397239722838,Q2,江苏,南京市,东部,cpca_court,0,基层法院,民间借贷纠纷,委托理财/代投,民间借贷纠纷,（2022）苏0115民初19574号,（2022）苏0115民初19574号,,,委托理财/代投,投资/理财,2023,0
756397d2-8d96-40ee-9e18-b1a300c63a4c,2024.0,1.0,1.0,民商事,未成立,1.0,1.0,800000.0,800000.0,800000.0,llm_top_case_amount,0,0,13.592368256649284,1.0,13.592368256649284,13.592368256649284,Q3,浙江,温州市,东部,cpca_court,1,基层法院,民间借贷纠纷,委托理财/代投,民间借贷纠纷,（2023）浙0329民初2443号,（2023）浙0329民初2443号,,,委托理财/代投,投资/理财,2024,0
758240e0-6b01-49c5-9156-b14300214e76,2023.0,1.0,1.0,民商事,有效,0.0,0.0,80000.0,80000.0,100000.0,llm_top_case_amount,0,0,11.289794413577894,0.0,11.289794413577894,11.51293546492023,Q2,福建,南平市,东部,cpca_court,0,基层法院,委托理财合同纠纷,委托理财/代投,委托理财合同纠纷,（2023）闽0781民初182号,（2023）闽0781民初182号,,,委托理财/代投,投资/理财,2023,0
758c3aae-2ea7-47e1-950c-afa50171a10a,2022.0,1.0,1.0,民商事,有效,0.0,0.0,83873.68,83873.68,500000.0,llm_top_case_amount,0,0,11.337079059065513,0.0,11.337079059065513,13.122365377402328,Q2,河南,漯河市,中部,cpca_court,0,基层法院,其他,未分类,金融借款合同纠纷,（2022）豫1102民初4522号,(2022)豫1102民初4522号,,,,借贷,2022,0
7593d9cb-e212-472a-bbdd-aa4a0077358c,2019.0,1.0,0.0,民商事,有效,0.0,0.0,50000.0,50000.0,451074.0,llm_top_case_amount,0,0,10.819798284210286,0.0,10.819798284210286,13.0193889017765,Q2,吉林,长春市,东北,cpca_court,0,基层法院,合同纠纷,未分类,合同纠纷,（2018）吉0106民初3884号,(2018)吉0106民初3884号,,,,其他民商事,2019,0
7594241f-e0db-400e-b539-b15d00c71145,2024.0,1.0,1.0,民商事,有效,0.0,0.0,350000.0,350000.0,6427500000.0,llm_top_case_amount,0,0,12.765691290604371,1.0,12.765691290604371,22.5838514972599,Q3,浙江,金华市,东部,cpca_court,1,基层法院,买卖合同纠纷,挖矿,买卖合同纠纷,（2023）浙0702民初7035号,（2023）浙0702民初7035号,,,挖矿,交易/买卖,2024,0
7596ec33-87fa-4a80-bff1-aca300128fee,2020.0,1.0,0.0,民商事,有效,0.0,0.0,658200.0,658200.0,1658200.0,llm_top_case_amount,0,0,13.397265634785269,1.0,13.397265634785269,14.321243837727636,Q3,广东,深圳市,东部,cpca_court,1,中级法院,不当得利纠纷,委托理财/代投,不当得利纠纷,（2020）粤03民终12485号,(2020)粤03民终12485号,,,委托理财/代投,投资/理财,2020,0
75980c77-114c-4b29-b9e5-ad75015e845b,2021.0,1.0,1.0,民商事,有效,0.0,0.0,40000.0,40000.0,40000.0,llm_top_case_amount,0,0,10.59665973278358,0.0,10.59665973278358,10.59665973278358,Q1最低,陕西,渭南市,西部,cpca_court,0,基层法院,民间借贷纠纷,未分类,民间借贷纠纷,（2021）陕0523民初2540号,(2021)陕0523民初2540号,,,,借贷,2021,0
759bccb2-cd61-44ad-944f-ace2646f553f,2016.0,0.0,0.0,民商事,有效,0.0,0.0,350000.0,350000.0,350000.0,llm_top_case_amount,0,0,12.765691290604371,1.0,12.765691290604371,12.765691290604371,Q3,广西,河池市,西部,cpca_court,0,基层法院,民间借贷纠纷,委托理财/代投,民间借贷纠纷,（2015）宜民初字第1539号,(2015)宜民初字第1539号,,,委托理财/代投,投资/理财,2016,0
75a1598f-04a7-44b9-8827-ad29001ba106,2021.0,1.0,1.0,民商事,有效,0.0,0.0,19000.0,19000.0,20000.0,llm_top_case_amount,0,1,9.852246888342531,0.0,9.852246888342531,9.90353755128617,Q1最低,河北,保定市,东部,cpca_court,0,基层法院,民间借贷纠纷,未分类,民间借贷纠纷,（2021）冀0638民初353号,(2021)冀0638民初353号,,,,借贷,2021,0
75b692c9-c264-47ff-9d9e-d34f519a5cf5,2022.0,1.0,1.0,民商事,无效,1.0,1.0,300000.0,300000.0,346547.92,llm_top_case_amount,0,0,12.611541086966117,1.0,12.611541086966117,12.75577927090786,Q3,北京,,东部,cpca_court,1,中级法院,买卖合同纠纷,买卖合同,买卖合同纠纷,（2022）京01民终8645号,(2022)京01民终8645号,,,买卖合同,交易/买卖,2022,0
75c73b74-17ab-4dec-b9a0-aaa400b10b3a,2019.0,1.0,0.0,民商事,无效,1.0,1.0,300000.0,300000.0,300000.0,llm_top_case_amount,0,0,12.611541086966117,1.0,12.611541086966117,12.611541086966117,Q3,山东,济南市,东部,cpca_court,0,基层法院,合同纠纷,发币/ICO,合同纠纷,（2019）鲁0104民初1172号,(2019)鲁0104民初1172号,,,发币/ICO,ICO/发币,2019,0
76021510-64d6-4249-9930-b0fd00388060,2022.0,1.0,1.0,民商事,无效,1.0,1.0,145056.9,145056.9,145056.9,llm_top_case_amount,0,0,11.88488825204438,0.0,11.88488825204438,11.88488825204438,Q2,辽宁,丹东市,东北,cpca_court,0,基层法院,合同纠纷,未分类,合同纠纷,（2023）辽0682民初2613号,(2023)辽0682民初2613号,,,,其他民商事,2022,0
7604bb44-a04f-4205-b7f6-aca200c1a09c,2020.0,1.0,0.0,民商事,有效,0.0,0.0,1619652.0,1619652.0,6000000.0,llm_top_case_amount,0,0,14.297722486734136,1.0,14.297722486734136,15.607270193858982,Q4最高,福建,龙岩市,东部,cpca_court,0,中级法院,其他,未分类,赠与合同纠纷,（2020）闽08民终1706号,(2020)闽08民终1706号,,,,其他民商事,2020,1
760ab728-ee3b-42c5-bf7f-b00700c18a2d,2022.0,1.0,1.0,民商事,有效,0.0,0.0,450000.0,450000.0,900000.0,llm_top_case_amount,0,0,13.017005083966255,1.0,13.017005083966255,13.71015115341694,Q3,新疆,伊犁哈萨克自治州,西部,cpca_court,0,基层法院,其他,未分类,案外人执行异议之诉,（2022）兵0701民初151号,(2022)兵0701民初151号,,,,其他/未分类,2022,0
760d05f3-d49a-4b8c-add6-b0af00af4f32,2023.0,1.0,1.0,民商事,无效,1.0,1.0,433750.0,433750.0,1160000.0,llm_top_case_amount,0,0,12.980225915716051,1.0,12.980225915716051,13.96393142515114,Q3,广东,广州市,东部,cpca_court,1,基层法院,不当得利纠纷,委托理财/代投,不当得利纠纷,（2023）粤0118民初1975号,(2023)粤0118民初1975号,,,委托理财/代投,投资/理财,2023,0
7641f41a-ccbd-4263-b873-ad19003b71e8,2021.0,1.0,1.0,民商事,有效,0.0,0.0,40000.0,40000.0,70000.0,llm_top_case_amount,0,0,10.59665973278358,0.0,10.59665973278358,11.156264806643742,Q1最低,安徽,阜阳市,中部,cpca_court,0,基层法院,民间借贷纠纷,委托理财/代投,民间借贷纠纷,（2021）皖1202民初709号,(2021)皖1202民初709号,,,委托理财/代投,投资/理财,2021,0
7647fdc9-8671-4636-ac16-b0fc00d55203,2023.0,1.0,1.0,民商事,有效,0.0,0.0,648112.0,648112.0,2800000.0,llm_top_case_amount,0,0,13.381820342847565,1.0,13.381820342847565,14.845130332288226,Q3,广东,广州市,东部,cpca_court,1,中级法院,其他,未分类,服务合同纠纷,（2023）粤01民终31409号,（2023）粤01民终31409号,,,,技术服务,2023,0
764d110b-dee3-4c33-b2e3-aec40022cf49,2022.0,1.0,1.0,民商事,有效,0.0,0.0,1500000.0,1500000.0,3500000.0,llm_top_case_amount,0,0,14.220976332738882,1.0,14.220976332738882,15.068273812173889,Q4最高,辽宁,沈阳市,东北,cpca_court,0,基层法院,民间借贷纠纷,未分类,民间借贷纠纷,（2022）辽0104民初147号,（2022）辽0104民初147号,,,,借贷,2022,1
764ff70c-fe3b-44e9-b619-af08010a0bb0,2021.0,1.0,1.0,民商事,有效,0.0,0.0,1320000.0,1320000.0,1320000.0,llm_top_case_amount,0,0,14.093143052138023,1.0,14.093143052138023,14.093143052138023,Q4最高,河南,信阳市,中部,cpca_court,0,基层法院,合同纠纷,虚拟货币投资,合同纠纷,（2021）豫1521民初890号,(2021)豫1521民初890号,,,虚拟货币投资,投资/理财,2021,1
76575d6b-72eb-4a9c-8625-ac860040ef42,2020.0,1.0,0.0,民商事,未成立,1.0,1.0,5030000.0,5030000.0,5030000.0,llm_top_case_amount,0,0,15.43093074088306,1.0,15.43093074088306,15.43093074088306,Q4最高,广西,南宁市,西部,cpca_court,0,基层法院,民间借贷纠纷,未分类,民间借贷纠纷,（2019）桂0103民初12139号,（2019）桂0103民初12139号,,,,借贷,2020,1
76596eb4-2b38-4ffa-b20c-b1dc01838c16,2022.0,1.0,1.0,民商事,有效,0.0,0.0,30000.0,30000.0,500000.0,llm_top_case_amount,0,1,10.308985993422082,0.0,10.308985993422082,13.122365377402328,Q1最低,四川,成都市,西部,cpca_court,0,基层法院,合同纠纷,未分类,合同纠纷,（2022）川0104民初12462号,(2022)川0104民初12462号,,,,其他民商事,2022,0
76694389-d720-4b9d-826f-c4ec38aa8f26,2021.0,1.0,1.0,民商事,有效,0.0,0.0,13618.0,13618.0,13776.0,llm_top_case_amount,0,0,9.519221155568957,0.0,9.519221155568957,9.5307558140446,Q1最低,吉林,长春市,东北,cpca_court,0,基层法院,其他,未分类,服务合同纠纷,（2021）京0105民初29823号,(2021)京0105民初29823号,,,,技术服务,2021,0
766dd6c3-68b1-4189-8b10-ac990086ed20,2020.0,1.0,0.0,民商事,有效,0.0,0.0,41376.0,41376.0,292500.0,llm_top_case_amount,0,0,10.630480449879682,0.0,10.630480449879682,12.586223364451625,Q2,山东,济南市,东部,cpca_court,0,基层法院,民间委托理财合同纠纷,委托理财/代投,民间委托理财合同纠纷,（2020）鲁0102民初2979号,(2020)鲁0102民初2979号,,,委托理财/代投,投资/理财,2020,0
766df99f-a2d9-4cfe-8bb2-b221018301f2,2024.0,1.0,1.0,民商事,有效,0.0,0.0,130000.0,130000.0,3130000.0,llm_top_case_amount,0,0,11.775297421715829,0.0,11.775297421715829,14.956543882005104,Q2,山东,德州市,东部,cpca_court,0,基层法院,合同纠纷,委托理财/代投,合同纠纷,（2024）鲁1424民初369号,（2024）鲁1424民初369号,,,委托理财/代投,投资/理财,2024,0
7671185d-b53f-4857-84fe-b27b00ce29d1,2023.0,1.0,1.0,民商事,未成立,1.0,1.0,16280.0,16280.0,16280.0,llm_top_case_amount,0,0,9.697754062731514,0.0,9.697754062731514,9.697754062731514,Q1最低,上海,市辖区,东部,cpca_court,1,基层法院,民间借贷纠纷,委托理财/代投,民间借贷纠纷,（2023）沪0120民初8508号,（2023）沪0120民初8508号,,,委托理财/代投,投资/理财,2023,0
76736a97-739c-442c-af3f-aca600ab633d,2020.0,1.0,0.0,民商事,有效,0.0,0.0,53244.27,53244.27,85465.0,llm_top_case_amount,0,0,10.882664253335305,0.0,10.882664253335305,11.355873915018108,Q2,江苏,淮安市,东部,cpca_court,0,基层法院,合同纠纷,场外交易(OTC),合同纠纷,（2020）苏0891民初2790号,(2020)苏0891民初2790号,,,场外交易(OTC),交易/买卖,2020,0
76894897-44c3-4e6d-a596-aec1017f23dd,2021.0,1.0,1.0,民商事,无效,1.0,1.0,240000.0,240000.0,2400000000.0,llm_top_case_amount,0,0,12.388398368982116,1.0,12.388398368982116,21.59873457471698,Q3,山东,青岛市,东部,cpca_court,0,基层法院,买卖合同纠纷,其他,买卖合同纠纷,（2021）鲁0211民初16568号,（2021）鲁0211民初16568号,,,其他,交易/买卖,2021,0
7689b0ac-40c5-47a0-8efd-aba501826265,2019.0,1.0,0.0,民商事,无效,1.0,1.0,48031.15,48031.15,49654.29,llm_top_case_amount,0,0,10.779625857346367,0.0,10.779625857346367,10.812860209618462,Q2,湖南,衡阳市,中部,cpca_court,0,基层法院,买卖合同纠纷,交易所炒币,买卖合同纠纷,（2019）湘0424民初1451号,(2019)湘0424民初1451号,,,交易所炒币,投资/理财,2019,0
7689fd9b-bc99-49ba-a65c-a95b00b24ebc,2018.0,1.0,0.0,民商事,有效,0.0,0.0,200000.0,200000.0,10000000.0,llm_top_case_amount,0,0,12.206077645517674,1.0,12.206077645517674,16.118095750958314,Q3,江苏,连云港市,东部,cpca_court,0,中级法院,其他,未分类,企业承包经营合同纠纷,（2018）苏07民终2129号,(2018)苏07民终2129号,,,,其他民商事,2018,0
76aec563-c262-4075-9228-ade6002cfb70,2021.0,1.0,1.0,民商事,有效,0.0,0.0,190000.0,190000.0,609280.0,llm_top_case_amount,0,0,12.154784614286667,1.0,12.154784614286667,13.320034852425248,Q3,广东,梅州市,东部,cpca_court,1,基层法院,买卖合同纠纷,买卖合同,买卖合同纠纷,（2021）粤1481民初2406号,（2021）粤1481民初2406号,,,买卖合同,交易/买卖,2021,0
76b92c41-26bd-446b-b322-e7715282ec8e,2022.0,1.0,1.0,民商事,有效,0.0,0.0,727110.0,727110.0,727110.0,llm_top_case_amount,0,0,13.496834427116752,1.0,13.496834427116752,13.496834427116752,Q3,北京,市辖区,东部,cpca_court,1,基层法院,委托合同纠纷,未分类,委托合同纠纷,（2022）京0108民初14880号,(2022)京0108民初14880号,,,,其他民商事,2022,0
76e9c026-6208-4cdc-a91b-b1540017fc4b,2023.0,1.0,1.0,民商事,无效,1.0,1.0,69999.0,69999.0,69999.0,llm_top_case_amount,0,0,11.156250521031495,0.0,11.156250521031495,11.156250521031495,Q2,湖北,孝感市,中部,cpca_court,0,基层法院,买卖合同纠纷,买卖合同,买卖合同纠纷,（2023）鄂0984民初3915号,（2023）鄂0984民初3915号,,,买卖合同,交易/买卖,2023,0
770041f1-52a0-44aa-b5fe-b23600ef7671,2024.0,1.0,1.0,民商事,无效,1.0,1.0,50000.0,50000.0,50000.0,llm_top_case_amount,0,0,10.819798284210286,0.0,10.819798284210286,10.819798284210286,Q2,河南,商丘市,中部,cpca_court,0,基层法院,民间借贷纠纷,交易所炒币,民间借贷纠纷,（2024）豫1423民再3号,（2024）豫1423民再3号,,,交易所炒币,投资/理财,2024,0
