doc_id,case_number,court_name,court_level,judgment_date,first_instance_case_number,region,doc_type,case_type_primary,case_type_secondary,procedure_stage,is_appeal,plaintiff_types,defendant_types,vc_involved,currency_types,activity_type,total_amount_cny,legal_characterization,vc_property_legality,contract_validity,reason_for_invalidity,cited_laws,cited_policies,judicial_framing,outcome_summary,reasoning_summary,agreement_rate,final_label_source,models_used,amount_mean_regex,amount_max_regex,amount_median_regex,amount_count_regex,contract_validity_regex,case_amount
9fd80cbb-f525-4989-98c1-b25a00226db1,(2024)湘04民终2191号,湖南省衡阳市中级人民法院,中院,2024-09-23,,,,,,二审,1,,,,,挖矿,28000,民间委托理财合同纠纷,,无效,,,,,,,1.0,majority_vote,QWEN3_32B,28000,28000,28000,1,1,28000
9fd826d8-1c6d-460a-87a6-b1b500e37638,(2024)沪0105刑初222号,上海市长宁区人民法院,基层法院,2024-04-29,,,,,,一审,0,,,,,场外交易(OTC),6000,掩饰、隐瞒犯罪所得罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,6000,6000,6000,1,1,6000
9fdabfd2-e562-47c0-a6b7-acde009f7dd6,（2021）冀0606刑初1号,保定市莲池区人民法院,基层法院,2021-01-08,,,,,,一审,0,,,,,虚拟货币投资,15500,盗窃罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,15500,15500,15500,1,1,15500
9fde40a3-13ee-42df-b5d8-6e9f2a3e5eb6,（2022）京0105民初17576号,朝阳区人民法院,基层法院,2022-06-29,,,,,,一审,0,,,,,虚拟货币借贷,1800000,民间借贷,,有效,,,,,,,1.0,majority_vote,QWEN3_32B,1800000,1800000,1800000,1,1,1800000
9fdeb430-8eed-45b1-80c0-a9210115a509,(2017)粤0112民初3048号,广州市黄埔区人民法院,基层法院,2017-09-22,,,,,,一审,0,,,,,,9000,信息网络传播权侵权,,,,,,,,,1.0,majority_vote,QWEN3_32B,9000,9000,9000,1,1,9000
9fe0f17f-3160-4691-a208-ac8d003d5e3d,(2020)皖0181刑初293号,巢湖市人民法院,基层法院,2020-07-22,,,,,,一审,0,,,,,非法金融活动,2950000,非法吸收公众存款罪,,无效,,,,,,,1.0,majority_vote,QWEN3_32B,2950000,2950000,2950000,1,1,2950000
9fefdc4e-0dc9-4893-9cb4-24ecbfb4d94e,(2010)杭西知初字第293号,浙江省杭州市西湖区人民法院,基层法院,2010-12-19,,,,,,一审,0,,,,,,1500,著作权侵权,,,,,,,,,1.0,majority_vote,QWEN3_32B,1500,1500,1500,1,1,1500
9ff3c34f-e425-4bc1-9ff2-aca80034845c,(2019)赣07民终3786号,江西省赣州市中级人民法院,中院,2019-12-09,,,,,,二审,1,,,,,其他,20000,合伙投资关系,,未成立,,,,,,,1.0,majority_vote,QWEN3_32B,20000,20000,20000,1,1,20000
9ff77734-3723-44c9-addc-4ab7d65c80be,(2014)杭西知民初字第145号,杭州市西湖区人民法院,基层法院,2014-06-16,,,,,,一审,0,,,,,,75000,技术服务合同,,有效,,,,,,,1.0,majority_vote,QWEN3_32B,75000,75000,75000,1,1,75000
9ff931c2-21e3-4736-a593-af7401719140,（2022）豫14民终3967号,河南省商丘市中级人民法院,中院,2022-08-11,,,,,,二审,1,,,,,虚拟货币投资,123646,民间借贷,,有效,,,,,,,1.0,majority_vote,QWEN3_32B,123646,123646,123646,1,1,123646
9ffb0ce5-613f-4c61-96f4-b1e10181e392,（2023）豫1121刑初287号,舞阳县人民法院,基层法院,2023-12-25,,,,,,一审,0,,,,,虚拟货币交易,78658,掩饰、隐瞒犯罪所得罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,78658,78658,78658,1,1,78658
9ffdf597-3467-47f2-b173-b0f5014a5c5d,（2023）甘1023刑初136号,华池县人民法院,基层法院,2023-12-26,,,,,,一审,0,,,,,帮助信息网络犯罪活动,1032776,掩饰、隐瞒犯罪所得罪；帮助信息网络犯罪活动罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,1032776,1032776,1032776,1,1,1032776
9fff72ec-7663-4677-ac76-b1e40018bb5f,（2024）陕0104民初8998号,西安市莲湖区人民法院,基层法院,2024-06-25,,,,,,一审,0,,,,,委托理财/代投,NA,民间借贷,,有效,,,,,,,1.0,majority_vote,QWEN3_32B,NA,NA,NA,1,1,NA
a0033505-e617-4866-aff7-b0d8016c7226,（2023）川0411民初1539号,攀枝花市仁和区人民法院,基层法院,2023-06-09,,,,,,一审,0,,,,,虚拟货币投资,60000,民间借贷,,未成立,,,,,,,1.0,majority_vote,QWEN3_32B,60000,60000,60000,1,1,60000
a009259d-aa09-4f33-a244-ad4e017fde20,(2021)湘0381刑初18号,湘乡市人民法院,基层法院,2021-03-31,,,,,,一审,0,,,,,场外交易(OTC),1025730,帮助信息网络犯罪活动罪、掩饰、隐瞒犯罪所得罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,1025730,1025730,1025730,1,1,1025730
a00e1e64-3cd1-4862-99a3-a8d600f90a35,(2015)湖民初字第4796号之二十,厦门市湖里区人民法院,基层法院,2017-09-20,,,,,,一审,0,,,,,虚拟货币借贷,9912,买卖合同,,有效,,,,,,,1.0,majority_vote,QWEN3_32B,9912,9912,9912,1,1,9912
a012dbd2-e7d1-438f-99e0-accc0113eafd,(2020)新0109民初4254号,乌鲁木齐市米东区人民法院,基层法院,2020-12-27,,,,,,一审,0,,,,,虚拟货币借贷,31076,合同无效,,无效,,,,,,,1.0,majority_vote,QWEN3_32B,31076,31076,31076,1,1,31076
a013d8ec-f359-4b52-b123-ad1800f54573,(2021)豫1381刑初257号,邓州市人民法院,基层法院,2021-03-25,,,,,,一审,0,,,,,场外交易(OTC),2820873.26,帮助信息网络犯罪活动罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,2820873.26,2820873.26,2820873.26,1,1,2820873.26
a01719c0-8226-4e9e-aaf8-b1b70063b64e,（2024）新0102民再14号,乌鲁木齐市天山区人民法院,基层法院,2024-07-22,,,,,,再审,0,,,,,发币/ICO,243412,非法金融活动,,无效,,,,,,,1.0,majority_vote,QWEN3_32B,243412,243412,243412,1,1,243412
a01db512-2345-4f8a-9ee0-ae1900da43c8,(2021)赣0424刑初176号,修水县人民法院,基层法院,2021-05-19,,,,,,一审,0,,,,,交易所炒币,442000,诈骗罪、帮助信息网络犯罪活动罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,442000,442000,442000,1,1,442000
a0208aaf-006e-415e-893e-ab340042ce02,(2019)桂1421刑初239号,扶绥县人民法院,基层法院,2019-12-20,,,,,,一审,0,,,,,虚拟货币交易,4350,侵犯公民个人信息罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,4350,4350,4350,1,1,4350
a02b18df-39ce-4e05-bfe4-b06a001d9be2,(2023)湘1302民初2268号,娄底市娄星区人民法院,基层法院,2023-06-06,,,,,,一审,0,,,,,,11000,合同纠纷,,有效,,,,,,,1.0,majority_vote,QWEN3_32B,11000,11000,11000,1,1,11000
a03293db-3b9f-4960-ab38-ab85001df77e,(2019)鲁0213民初4222号,青岛市李沧区人民法院,基层法院,2019-12-12,,,,,,一审,0,,,,,,200000,担保合同,,有效,,,,,,,1.0,majority_vote,QWEN3_32B,200000,200000,200000,1,1,200000
a03a3156-ff65-41c6-b91c-aced00ba4179,（2019）鲁02民初2292号,山东省青岛市中级人民法院,中院,2020-09-25,,,,,,一审,0,,,,,,80000,不正当竞争,,,,,,,,,1.0,majority_vote,QWEN3_32B,80000,80000,80000,1,1,80000
a0495ad0-54f6-4c83-89eb-afe200b3884d,（2023）赣1022刑初31号,黎川县人民法院,基层法院,2023-03-22,,,,,,一审,0,,,,,场外交易(OTC),8650000,帮助信息网络犯罪活动罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,8650000,8650000,8650000,1,1,8650000
a04de191-76ae-462b-89c6-aaf200448d95,(2018)黑0103刑初891号,哈尔滨市南岗区人民法院,基层法院,2019-07-11,,,,,,一审,0,,,,,虚拟货币借贷,4964101,非法吸收公众存款罪,,无效,,,,,,,1.0,majority_vote,QWEN3_32B,4964101,4964101,4964101,1,1,4964101
a0529b1b-fe6f-4073-8261-acbe0117180c,(2020)渝02民终2794号,重庆市第二中级人民法院,中院,2020-12-22,,,,,,二审,1,,,,,虚拟货币借贷,40850,民间借贷,,无效,,,,,,,1.0,majority_vote,QWEN3_32B,40850,40850,40850,1,1,40850
a052cdd1-fcad-40ac-86cf-ae53015e3a9c,（2021）渝0153民初3360号,荣昌区人民法院,基层法院,2021-08-31,,,,,,一审,0,,,,,场外交易(OTC),419049,不当得利,,,,,,,,,1.0,majority_vote,QWEN3_32B,419049,419049,419049,1,1,419049
a06247cc-2ccb-4d25-a00e-aec9017d882f,(2022)鲁07民终3669号,山东省潍坊市中级人民法院,中院,2022-06-27,,,,,,二审,1,,,,,委托理财/代投,50000,民间借贷,,有效,,,,,,,1.0,majority_vote,QWEN3_32B,50000,50000,50000,1,1,50000
a0629718-461c-412f-ab4e-a95b01252de4,(2018)豫1623刑初224号,商水县人民法院,基层法院,2018-08-13,,,,,,一审,0,,,,,,419140,传播淫秽物品牟利罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,419140,419140,419140,1,1,419140
a065db9b-cd2f-4a21-9a53-aa5f00f55614,（2017）粤0904民初3599号,茂名市电白区人民法院,基层法院,2018-08-23,,,,,,一审,0,,,,,委托理财/代投,471500,委托合同,,无效,,,,,,,1.0,majority_vote,QWEN3_32B,471500,471500,471500,1,1,471500
a06c6f86-b306-4a11-9cbe-ae0500f8adbd,(2021)粤0307民初24170号,深圳市龙岗区人民法院,基层法院,2021-11-18,,,,,,一审,0,,,,,虚拟货币借贷,34000,民间借贷,,无效,,,,,,,1.0,majority_vote,QWEN3_32B,34000,34000,34000,1,1,34000
a0732cdb-b82b-4b83-92d3-a9e0009c9c3b,(2018)辽0604刑初157号,丹东市振安区人民法院,基层法院,2018-12-27,,,,,,一审,0,,,,,,6768649.6,开设赌场罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,6768649.6,6768649.6,6768649.6,1,1,6768649.6
a07547df-ddef-4a3c-966e-ae0f0157c698,(2021)川06民终1462号,四川省德阳市中级人民法院,中院,2021-10-22,,,,,,二审,1,,,,,发币/ICO,379429,商品房预售合同纠纷,,有效,,,,,,,1.0,majority_vote,QWEN3_32B,379429,379429,379429,1,1,379429
a077d9b0-1bb1-4624-8259-ac0800ad5e67,(2020)浙0782刑初668号,义乌市人民法院,基层法院,2020-07-09,,,,,,一审,0,,,,,发币/ICO,1357000,非法吸收公众存款罪,,无效,,,,,,,1.0,majority_vote,QWEN3_32B,1357000,1357000,1357000,1,1,1357000
a077f71c-acdc-462b-ab98-b1eb014a9d4c,（2024）甘0725刑初64号,山丹县人民法院,基层法院,2024-04-29,,,,,,一审,0,,,,,,18000,开设赌场罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,18000,18000,18000,1,1,18000
a07977eb-8dc7-4c64-829e-aded007399f2,(2021)湘0626刑初94号,平江县人民法院,基层法院,2021-09-30,,,,,,一审,0,,,,,,4700000,开设赌场罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,4700000,4700000,4700000,1,1,4700000
a07efa3f-8c1c-4d27-a87c-af5e0010d5ad,(2022)皖0422刑初331号,寿县人民法院,基层法院,2022-10-28,,,,,,一审,0,,,,,,101300,掩饰、隐瞒犯罪所得罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,101300,101300,101300,1,1,101300
a083a4fd-5837-4890-a83b-acf70105a9ea,(2020)苏0723刑初658号,灌云县人民法院,基层法院,2020-02-04,,,,,,一审,0,,,,,发币/ICO,117169,诈骗罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,117169,117169,117169,1,1,117169
a08f0fb3-754e-4d26-9f6f-acdf00f913e9,(2020)沪0115刑初3093号,浦东新区人民法院,基层法院,2020-09-21,,,,,,一审,0,,,,,发币/ICO,23700000,集资诈骗罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,23700000,23700000,23700000,1,1,23700000
a090bf52-d46a-4351-b2ea-b2460188c2a3,（2024）甘0123刑初461号,榆中县人民法院,基层法院,2024-10-10,,,,,,一审,0,,,,,虚拟货币交易,387000,掩饰、隐瞒犯罪所得罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,387000,387000,387000,1,1,387000
a09460ae-585d-4ed3-bf4c-b1e9001807b8,（2024）闽0582刑初158号,晋江市人民法院,基层法院,2024-03-07,,,,,,一审,0,,,,,非法金融活动,3628698.37,诈骗罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,3628698.37,3628698.37,3628698.37,1,1,3628698.37
a09703eb-5f27-4918-9357-ade6011c1339,(2021)粤0114刑初37号,广州市花都区人民法院,基层法院,2021-09-07,,,,,,一审,0,,,,,,15000,侵犯公民个人信息罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,15000,15000,15000,1,1,15000
a09f3717-1765-4f5a-890d-ac9f0181399f,（2020）湘0408民初2819号,衡阳市蒸湘区人民法院,基层法院,2020-12-07,,,,,,一审,0,,,,,虚拟货币投资,403400,不当得利,,未成立,,,,,,,1.0,majority_vote,QWEN3_32B,403400,403400,403400,1,1,403400
a0a046c8-0396-4705-a461-aaa400b10c4a,(2019)鲁0104民初858号,济南市槐荫区人民法院,基层法院,2019-06-27,,,,,,一审,0,,,,,发币/ICO,32500,买卖合同,,无效,,,,,,,1.0,majority_vote,QWEN3_32B,32500,32500,32500,1,1,32500
a0aa19d8-d4cd-4b57-b93b-ac5b009cf048,（2020）皖1825刑初9号,旌德县人民法院,基层法院,2020-09-22,,,,,,一审,0,,,,,场外交易(OTC),41060,诈骗罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,41060,41060,41060,1,1,41060
a0adff6f-06ce-4d75-b8ed-a9c60172332a,(2018)浙0624刑初391号,新昌县人民法院,基层法院,2018-12-21,,,,,,一审,0,,,,,,7761000,集资诈骗罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,7761000,7761000,7761000,1,1,7761000
a0b2fd53-3797-4bf7-8abf-acc601709abf,(2020)陕0628刑初47号,富县人民法院,基层法院,2020-07-30,,,,,,一审,0,,,,,发币/ICO,1366464.83,非法吸收公众存款罪,,无效,,,,,,,1.0,majority_vote,QWEN3_32B,1366464.83,1366464.83,1366464.83,1,1,1366464.83
a0b9dc91-8aa6-448f-919e-aff200978cd6,(2023)川0422刑初11号,盐边县人民法院,基层法院,2023-02-17,,,,,,一审,0,,,,,,900000,开设赌场罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,900000,900000,900000,1,1,900000
a0c60c93-cdb3-4d94-be5e-aed301179773,(2021)陕0104刑初451号,西安市莲湖区人民法院,基层法院,2020-05-11,,,,,,一审,0,,,,,非法获取虚拟货币,36939,盗窃罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,36939,36939,36939,1,1,36939
a0d178fa-0250-4edd-98ab-ac70017563cf,(2020)川1602刑初195号,广安市广安区人民法院,基层法院,2020-10-22,,,,,,一审,0,,,,,,142595.5,开设赌场罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,142595.5,142595.5,142595.5,1,1,142595.5
a0d84c35-6ee1-429e-9727-ac92000a7abd,（2019）京0108民初48879号,海淀区人民法院,基层法院,2020-09-07,,,,,,一审,0,,,,,虚拟货币借贷,202700,民间借贷,,有效,,,,,,,1.0,majority_vote,QWEN3_32B,202700,202700,202700,1,1,202700
a0dd058f-89c7-48a1-a106-b14700c75ed8,（2023）浙1082民初6883号,临海市人民法院,基层法院,2024-03-11,,,,,,一审,0,,,,,委托理财/代投,43600,民间借贷,,有效,,,,,,,1.0,majority_vote,QWEN3_32B,43600,43600,43600,1,1,43600
a0e85cb0-7ed3-4aa3-868d-ad0800a4519a,（2020）豫1503刑初362号,信阳市平桥区人民法院,基层法院,2020-12-28,,,,,,一审,0,,,,,场外交易(OTC),678763.12,掩饰、隐瞒犯罪所得罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,678763.12,678763.12,678763.12,1,1,678763.12
a0e8e76c-8b37-4bee-b105-a807009b67fb,(2017)赣03刑终112号,江西省萍乡市中级人民法院,中院,2017-09-06,不适用,,,,,二审,1,,,,,未知,27436553,开设赌场罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,27436553,27436553,27436553,1,1,27436553
a11253b1-441e-453e-8189-b0f8017edcab,(2023)云0425刑初177号,云南省易门县人民法院,基层法院,2023-11-29,,,,,,一审,0,,,,,,4685000,掩饰、隐瞒犯罪所得罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,4685000,4685000,4685000,1,1,4685000
a1140b02-1a8c-42ae-ac88-a9c400ff65bb,(2018)湘0721刑初148号,安乡县人民法院,基层法院,2018-11-22,,,,,,一审,0,,,,,发币/ICO,1044699858.5,组织、领导传销活动罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,1044699858.5,1044699858.5,1044699858.5,1,1,1044699858.5
a1161c97-877d-4e2e-a12c-abb30095d8f6,(2020)浙1023刑初54号,天台县人民法院,基层法院,2020-03-30,,,,,,一审,0,,,,,,7759789,开设赌场罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,7759789,7759789,7759789,1,1,7759789
a120d41e-6434-4556-854f-ad810169345c,(2021)粤0705民初3144号,江门市新会区人民法院,基层法院,2021-06-17,,,,,,一审,0,,,,,委托理财/代投,791357.38,不当得利,,,,,,,,,1.0,majority_vote,QWEN3_32B,791357.38,791357.38,791357.38,1,1,791357.38
a1214887-3bb0-4b6b-83ea-b0ee01803026,（2023）鲁0117刑初251号,山东省济南市钢城区人民法院,基层法院,2023-12-19,,,,,,一审,0,,,,,,56936,盗窃罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,56936,56936,56936,1,1,56936
a123cf98-9fc4-4a27-969a-b00500164fba,(2023)辽1282刑初29号,开原市人民法院,基层法院,2023-05-04,,,,,,一审,0,,,,,技术服务,13899300,开设赌场罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,13899300,13899300,13899300,1,1,13899300
a13117ec-9b5e-4e08-80da-acae001b6a5d,(2020)冀1102刑初500号,衡水市桃城区人民法院,基层法院,2020-12-29,,,,,,一审,0,,,,,技术服务,NA,非法获取计算机信息系统数据罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,NA,NA,NA,1,1,NA
a13394d1-60c7-416a-b5f8-abea0103f14d,(2020)赣0730刑初145号,宁都县人民法院,基层法院,2020-06-09,,,,,,一审,0,,,,,发币/ICO,22000,组织、领导传销活动罪,,无效,,,,,,,1.0,majority_vote,QWEN3_32B,22000,22000,22000,1,1,22000
a1395630-eb80-4130-876d-edd3b190b5b2,(2014)扬开刑初字第00034号,扬州经济技术开发区人民法院,基层法院,2014-08-18,,,,,,一审,0,,,,,,25410,盗窃罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,25410,25410,25410,1,1,25410
a143c09f-bfa2-429c-941e-ae140034da66,(2021)桂0922民初4970号,陆川县人民法院,基层法院,2021-12-06,,,,,,一审,0,,,,,,120200,民间借贷,,有效,,,,,,,1.0,majority_vote,QWEN3_32B,120200,120200,120200,1,1,120200
a14d7cd5-e208-447e-bb1a-993843f422b0,(2022)京01民终5190号,北京市第一中级人民法院,中院,2022-06-30,,,,,,二审,1,,,,,虚拟货币借贷,169720,民间借贷,,,,,,,,,1.0,majority_vote,QWEN3_32B,169720,169720,169720,1,1,169720
a1529c73-a2fd-4b17-8e00-a9a8009d57e9,(2018)沪0104民初243号,徐汇区人民法院,基层法院,2018-08-28,,,,,,一审,0,,,,,,250000,不正当竞争,,,,,,,,,1.0,majority_vote,QWEN3_32B,250000,250000,250000,1,1,250000
a1542943-683c-43e9-baa6-afcd012e0c50,(2022)粤0111民初11350号,广州市白云区人民法院,基层法院,2022-05-23,,,,,,一审,0,,,,,委托理财/代投,3000,委托合同,,有效,,,,,,,1.0,majority_vote,QWEN3_32B,3000,3000,3000,1,1,3000
a15a9a3e-45ae-490a-9812-a90e01023cfb,(2018)沪73民终212号,上海知识产权法院,中院,2018-05-30,,,,,,二审,1,,,,,,150000,著作权侵权,,,,,,,,,1.0,majority_vote,QWEN3_32B,150000,150000,150000,1,1,150000
a15f62ce-8c8c-4a4e-8f1d-a856010585e7,(2016)苏1322民初2235号,沭阳县人民法院,基层法院,2016-08-18,,,,,,一审,0,,,,,虚拟货币买卖,30000,委托代理关系,,未成立,,,,,,,1.0,majority_vote,QWEN3_32B,30000,30000,30000,1,1,30000
a1636610-8e5e-4255-a460-7823a91127b7,(2021)京0105民初6582号,朝阳区人民法院,基层法院,2022-07-12,,,,,,一审,0,,,,,交易所炒币,360000,服务合同关系,,无效,,,,,,,1.0,majority_vote,QWEN3_32B,360000,360000,360000,1,1,360000
a169dbc0-51c3-4991-99cd-b10b0011d307,（2023）皖1523民初5614号,舒城县人民法院,基层法院,2023-10-20,,,,,,一审,0,,,,,挖矿,9600,合伙合同,,部分有效,,,,,,,1.0,majority_vote,QWEN3_32B,9600,9600,9600,1,1,9600
a16a1d81-5b26-46bc-8a07-ad7800c7a156,(2021)豫0182民初4599号,荥阳市人民法院,基层法院,2021-06-28,,,,,,一审,0,,,,,委托理财/代投,90000,委托合同,,无效,,,,,,,1.0,majority_vote,QWEN3_32B,90000,90000,90000,1,1,90000
a16bd3f9-931a-4439-aa57-ac220024878c,（2020）冀0791民初103号,河北省张家口经济开发区人民法院,基层法院,2020-06-15,,,,,,一审,0,,,,,委托理财/代投,218016,委托合同,,有效,,,,,,,1.0,majority_vote,QWEN3_32B,218016,218016,218016,1,1,218016
a170636a-fd0c-491d-a3a1-ad09009361f5,(2020)皖0822刑初253号,怀宁县人民法院,基层法院,2020-12-31,,,,,,一审,0,,,,,技术服务,1206000,掩饰、隐瞒犯罪所得罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,1206000,1206000,1206000,1,1,1206000
a1791687-044c-4618-b341-ac6300dc0b1c,（2020）川0105民初5603号,成都市青羊区人民法院,基层法院,2020-08-10,,,,,,一审,0,,,,,挖矿,400000,租赁合同,,有效,,,,,,,1.0,majority_vote,QWEN3_32B,400000,400000,400000,1,1,400000
a17d47bf-028e-453b-813e-aff10106bd7c,（2022）吉01民初847号,吉林省长春市中级人民法院,中院,2022-12-29,,,,,,一审,0,,,,,,9800,侵害作品发行权,,,,,,,,,1.0,majority_vote,QWEN3_32B,9800,9800,9800,1,1,9800
a188ec15-8030-4bb2-8771-acfe00da47ae,(2021)豫1628刑初89号,鹿邑县人民法院,基层法院,2021-03-08,,,,,,一审,0,,,,,场外交易(OTC),60000,帮助信息网络犯罪活动罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,60000,60000,60000,1,1,60000
a18a11fc-a727-40af-9f68-a921011576c7,(2017)粤0112民初3521号,广州市黄埔区人民法院,基层法院,2017-09-22,,,,,,一审,0,,,,,,10500,信息网络传播权侵权,,,,,,,,,1.0,majority_vote,QWEN3_32B,10500,10500,10500,1,1,10500
a18e25dc-bef8-4ae2-8850-ac25010a9858,(2020)湘10民终1350号,湖南省郴州市中级人民法院,中院,2020-08-21,,,,,,二审,1,,,,,委托理财/代投,248003,合同纠纷,,无效,,,,,,,1.0,majority_vote,QWEN3_32B,248003,248003,248003,1,1,248003
a193c721-d600-4b8d-b1c8-b1f000b052ad,（2024）赣0424刑初165号,修水县人民法院,基层法院,2024-04-25,,,,,,一审,0,,,,,帮助信息网络犯罪,20000,组织他人偷越国(边)境罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,20000,20000,20000,1,1,20000
a1998521-464a-44e8-bd35-b21401286a18,(2024)苏02民终5442号,江苏省无锡市中级人民法院,中院,2024-10-22,未提及,,,,,二审,1,,,,,委托理财/代投,100000,委托合同无效,,无效,,,,,,,1.0,majority_vote,QWEN3_32B,100000,100000,100000,1,1,100000
a1a00529-38b1-4827-b151-b23501100051,(2024)苏0891刑初125号,淮安经济技术开发区人民法院,基层法院,2024-07-09,,,,,,一审,0,,,,,技术服务,502414.4,帮助信息网络犯罪活动罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,502414.4,502414.4,502414.4,1,1,502414.4
a1a65123-e592-4d7e-8438-adf900b849a6,(2021)辽0411刑初95号,抚顺市顺城区人民法院,基层法院,2021-08-26,,,,,,一审,0,,,,,虚拟货币交易,5274453.11,帮助信息网络犯罪活动罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,5274453.11,5274453.11,5274453.11,1,1,5274453.11
a1acb72f-2fd0-40e2-950f-b1040015605f,（2023）鄂12民终2422号,湖北省咸宁市中级人民法院,中级法院,2023-12-04,,,,,,二审,1,,,,,,6000,民间借贷,,有效,,,,,,,1.0,majority_vote,QWEN3_32B,6000,6000,6000,1,1,6000
a1b66550-26e5-49c5-a7a4-ac77009e9f0c,（2020）浙0109民初7773号,杭州市萧山区人民法院,基层法院,2020-10-22,,,,,,一审,0,,,,,场外交易(OTC),107814,不当得利,,,,,,,,,1.0,majority_vote,QWEN3_32B,107814,107814,107814,1,1,107814
a1bc5b58-bbe6-4f51-ae72-ae640011d5e3,(2021)皖1324刑初613号,泗县人民法院,基层法院,2021-12-02,,,,,,一审,0,,,,,,4063642,帮助信息网络犯罪活动罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,4063642,4063642,4063642,1,1,4063642
a1be8c11-dd49-420c-84c1-b13f00249948,（2024）粤0309刑初194号,深圳市龙华区人民法院,基层法院,2024-02-22,,,,,,一审,0,,,,,,1000,帮助信息网络犯罪活动罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,1000,1000,1000,1,1,1000
a1c1cebb-927b-4f88-b4b4-acde0102bec7,(2020)沪0115刑初2977号,浦东新区人民法院,基层法院,2020-10-21,,,,,,一审,0,,,,,发币/ICO,24000000,非法吸收公众存款罪,,无效,,,,,,,1.0,majority_vote,QWEN3_32B,24000000,24000000,24000000,1,1,24000000
a1c46a33-63d2-43f6-8c90-b0190097f461,(2021)闽0502民初1470号,泉州市鲤城区人民法院,基层法院,2021-07-29,,,,,,一审,0,,,,,挖矿,160000,民间借贷,,有效,,,,,,,1.0,majority_vote,QWEN3_32B,160000,160000,160000,1,1,160000
a1cc4ba3-1640-4909-a00b-af910064012e,(2022)新0109民初1191号,乌鲁木齐市米东区人民法院,基层法院,2022-12-26,,,,,,一审,0,,,,,委托理财/代投,17100,不当得利,,,,,,,,,1.0,majority_vote,QWEN3_32B,17100,17100,17100,1,1,17100
a1cc5722-b480-4168-84f2-a921011549b0,(2017)粤0112民初3049号,广州市黄埔区人民法院,基层法院,2017-09-22,,,,,,一审,0,,,,,,9000,信息网络传播权,,,,,,,,,1.0,majority_vote,QWEN3_32B,9000,9000,9000,1,1,9000
a1cd8a3c-f8d1-4bae-8353-aff00024d528,(2022)粤0229民初649号,翁源县人民法院,基层法院,2022-09-28,,,,,,一审,0,,,,,虚拟货币借贷,22496,民间借贷,,有效,,,,,,,1.0,majority_vote,QWEN3_32B,22496,22496,22496,1,1,22496
a1d92cfb-110e-48c5-9fec-ab8e018114cc,(2019)鲁02民终7522号,山东省青岛市中级人民法院,中院,2019-09-16,山东省XXXXXX人民法院民事判决,,,,,二审,1,,,,,,20000,合同纠纷,,,,,,,,,1.0,majority_vote,QWEN3_32B,20000,20000,20000,1,1,20000
a1d9a47c-a186-4d6e-8e7f-b20d00151f42,（2024）鄂1127刑初90号,黄梅县人民法院,基层法院,2024-04-23,,,,,,一审,0,,,,,技术服务,302246.4,帮助信息网络犯罪活动罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,302246.4,302246.4,302246.4,1,1,302246.4
a1dbbe71-2387-48ed-a645-f9c7a2029574,(2022)京0105民初55938号,朝阳区人民法院,基层法院,2023-04-26,,,,,,一审,0,,,,,,61769.37,网络服务合同纠纷,,有效,,,,,,,1.0,majority_vote,QWEN3_32B,61769.37,61769.37,61769.37,1,1,61769.37
